year,formation,oil_bbl,gas_mcf,wells,computed_at
2018,MS-SL,581.0,0.0,2,2026-04-23T13:57:37.026244
2018,MS-SP,9688.0,0.0,6,2026-04-23T13:57:37.026244
2018,MSSP,85226.0,1032429.0,62,2026-04-23T13:57:37.026244
2018,MVDK,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,MVRD,3507.0,14463228.0,899,2026-04-23T13:57:37.026244
2018,MVRDC,0.0,1930.0,31,2026-04-23T13:57:37.026244
2018,MWRY,134.0,24683.0,2,2026-04-23T13:57:37.026244
2018,N-COM,486713.0,2077847.0,91,2026-04-23T13:57:37.026244
2018,N-T-C,1845.0,5535.0,4,2026-04-23T13:57:37.026244
2018,NAVA,0.0,0.0,4,2026-04-23T13:57:37.026244
2018,NB-CD,2223923.0,29387276.0,11235,2026-04-23T13:57:37.026244
2018,NB-FH,291738.0,2571867.0,21,2026-04-23T13:57:37.026244
2018,NB-TM,277.0,6509.0,11,2026-04-23T13:57:37.026244
2018,NBFHC,7275439.0,33088298.0,329,2026-04-23T13:57:37.026244
2018,NBMN,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,NCMN,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,NESLC,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,NEVA,130.0,0.0,1,2026-04-23T13:57:37.026244
2018,NFCC,4497818.0,22261654.0,201,2026-04-23T13:57:37.026244
2018,NGSD,12.0,476576.0,3,2026-04-23T13:57:37.026244
2018,Niobrara,122015853.0,603244299.0,11030,2026-04-23T13:57:37.026244
2018,OHCRK,1110.0,294108.0,62,2026-04-23T13:57:37.026244
2018,OSAGE,89396.0,0.0,10,2026-04-23T13:57:37.026244
2018,OSND,33507.0,0.0,17,2026-04-23T13:57:37.026244
2018,PAWN,4073.0,7602.0,3,2026-04-23T13:57:37.026244
2018,PAWNA,24511.0,45747.0,6,2026-04-23T13:57:37.026244
2018,PAWNB,3109.0,2736.0,2,2026-04-23T13:57:37.026244
2018,PCCF,80.0,1601970.0,140,2026-04-23T13:57:37.026244
2018,PCMB,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,PNATK,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,PNLK,0.0,25396.0,1,2026-04-23T13:57:37.026244
2018,POCNC,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,PRDX,132.0,53435.0,5,2026-04-23T13:57:37.026244
2018,PRGR,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,PRKM,129.0,66.0,5,2026-04-23T13:57:37.026244
2018,PRRE,34899.0,176923.0,111,2026-04-23T13:57:37.026244
2018,PRREB,22375.0,719.0,75,2026-04-23T13:57:37.026244
2018,RCRD,29.0,0.0,5,2026-04-23T13:57:37.026244
2018,RCZCR,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,RDCV,0.0,148030.0,11,2026-04-23T13:57:37.026244
2018,RLNS,13749.0,3646983.0,1300,2026-04-23T13:57:37.026244
2018,RT-VJ,0.0,27819902.0,1044,2026-04-23T13:57:37.026244
2018,RTON,0.0,16135359.0,513,2026-04-23T13:57:37.026244
2018,RTONS,0.0,240074.0,17,2026-04-23T13:57:37.026244
2018,RTS-VJ,0.0,80929.0,9,2026-04-23T13:57:37.026244
2018,SECSG,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,SEGO,18723.0,3461148.0,389,2026-04-23T13:57:37.026244
2018,SHSP,1743.0,10051.0,12,2026-04-23T13:57:37.026244
2018,SHWNE,31720.0,0.0,16,2026-04-23T13:57:37.026244
2018,SIMSN,1617.0,2666.0,3,2026-04-23T13:57:37.026244
2018,SLTW,1777.0,1052.0,6,2026-04-23T13:57:37.026244
2018,SMKH,0.0,2638.0,1,2026-04-23T13:57:37.026244
2018,SNDC,136174.0,26781.0,24,2026-04-23T13:57:37.026244
2018,SNSD,2171.0,29723.0,58,2026-04-23T13:57:37.026244
2018,SPABK,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,SPGN,455810.0,110336.0,82,2026-04-23T13:57:37.026244
2018,SRMP,32962.0,6874.0,14,2026-04-23T13:57:37.026244
2018,STLS,9452.0,3399.0,10,2026-04-23T13:57:37.026244
2018,SUSX,169776.0,984946.0,1046,2026-04-23T13:57:37.026244
2018,SX-SN,29503.0,403521.0,280,2026-04-23T13:57:37.026244
2018,TMPS,42.0,2375.0,6,2026-04-23T13:57:37.026244
2018,TOPK,1558.0,129202.0,77,2026-04-23T13:57:37.026244
2018,TOPKA,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,TOPKB,0.0,391.0,1,2026-04-23T13:57:37.026244
2018,TOPKC,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,TORCH,9302.0,13351.0,5,2026-04-23T13:57:37.026244
2018,TP-CD,505.0,1270.0,2,2026-04-23T13:57:37.026244
2018,TPBT,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,TRDD,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,UNK,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,VRMJ,0.0,12886932.0,1297,2026-04-23T13:57:37.026244
2018,WBNS,0.0,0.0,4,2026-04-23T13:57:37.026244
2018,WEBR,3240968.0,361211.0,580,2026-04-23T13:57:37.026244
2018,WF-OC,0.0,0.0,14,2026-04-23T13:57:37.026244
2018,WFCM,1139986.0,407979422.0,8199,2026-04-23T13:57:37.026244
2018,WFCMC,1971.0,455921.0,23,2026-04-23T13:57:37.026244
2018,WFCMP,0.0,0.0,3,2026-04-23T13:57:37.026244
2018,WFCMS,883.0,145316.0,1,2026-04-23T13:57:37.026244
2018,WFCRCC,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,WFILS,6760.0,1887236.0,40,2026-04-23T13:57:37.026244
2018,WFOCCM,0.0,0.0,35,2026-04-23T13:57:37.026244
2018,WMFK,553518.0,141194762.0,4712,2026-04-23T13:57:37.026244
2018,WMFKC,579.0,58265.0,42,2026-04-23T13:57:37.026244
2018,WNGT,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,WROSG,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,WRSW,2658.0,0.0,6,2026-04-23T13:57:37.026244
2018,WSTC,15528.0,3081178.0,254,2026-04-23T13:57:37.026244
2018,WSTCA,22.0,552533.0,22,2026-04-23T13:57:37.026244
2018,WSTCB,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,WSTCD,0.0,4172.0,1,2026-04-23T13:57:37.026244
2018,WSTCF,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,WSTCG,1044.0,595385.0,32,2026-04-23T13:57:37.026244
2018,WSTFG,0.0,10719.0,1,2026-04-23T13:57:37.026244
2018,ADMI,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,AMZN,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,CGAFL,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,DJ-LK,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,DJINJ,0.0,0.0,6,2026-04-23T13:57:37.026244
2018,DSMS,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,FNTN,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,JNBCD,3.0,0.0,1,2026-04-23T13:57:37.026244
2018,LKMR,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,MNKT,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,NB-SR,222108.0,1224275.0,7,2026-04-23T13:57:37.026244
2018,NBCDCL,62289.0,665025.0,8,2026-04-23T13:57:37.026244
2018,NFCCG,43663.0,125056.0,1,2026-04-23T13:57:37.026244
2018,PRBL,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,VRGL,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,ABCK,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,ALMD,7732.0,167555.0,12,2026-04-23T13:57:37.026244
2019,APSP,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,ATOK,427.0,95.0,14,2026-04-23T13:57:37.026244
2019,BCKHN,7.0,88191.0,13,2026-04-23T13:57:37.026244
2019,BKCK,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,BLIN,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,BXTR,251.0,44792.0,7,2026-04-23T13:57:37.026244
2019,CARL,95160.0,107814.0,21,2026-04-23T13:57:37.026244
2019,CARLNB,43054.0,66006.0,1,2026-04-23T13:57:37.026244
2019,CD-CRL,1473317.0,9678792.0,87,2026-04-23T13:57:37.026244
2019,CD-FH,7932134.0,44442834.0,392,2026-04-23T13:57:37.026244
2019,CDHL,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,CDMTN,84.0,193122.0,25,2026-04-23T13:57:37.026244
2019,CGTR,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,CHIN,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,CHRK,98057.0,125243.0,66,2026-04-23T13:57:37.026244
2019,CLCDFH,7241152.0,35714096.0,295,2026-04-23T13:57:37.026244
2019,CMEO,855.0,651459.0,35,2026-04-23T13:57:37.026244
2019,CMEOC,0.0,61630.0,28,2026-04-23T13:57:37.026244
2019,COUGR,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,COZZ,18819.0,5678896.0,1288,2026-04-23T13:57:37.026244
2019,CRCRN,28241.0,8583558.0,1543,2026-04-23T13:57:37.026244
2019,CRKE,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,CRTS,50.0,0.0,2,2026-04-23T13:57:37.026244
2019,CSGMN,568.0,6457.0,1,2026-04-23T13:57:37.026244
2019,CSLGT,0.0,87226.0,25,2026-04-23T13:57:37.026244
2019,CTARK,18.0,21860.0,3,2026-04-23T13:57:37.026244
2019,CTHRM,31.0,32994.0,1,2026-04-23T13:57:37.026244
2019,CTLR,1112.0,389027.0,60,2026-04-23T13:57:37.026244
2019,CZ-CR,0.0,0.0,7,2026-04-23T13:57:37.026244
2019,Codell,8151787.0,50659766.0,2747,2026-04-23T13:57:37.026244
2019,D Sand,226429.0,630969.0,726,2026-04-23T13:57:37.026244
2019,DGCK,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,DJSND,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,DK-J,2576.0,5150.0,1,2026-04-23T13:57:37.026244
2019,DK-LK,0.0,0.0,4,2026-04-23T13:57:37.026244
2019,DK-PR,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,DKTA,39006.0,10282326.0,874,2026-04-23T13:57:37.026244
2019,DMEDG,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,DSCR,45197.0,174147.0,37,2026-04-23T13:57:37.026244
2019,EMRY,42.0,41741.0,10,2026-04-23T13:57:37.026244
2019,ENBLM,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,ENRD,0.0,1642520.0,23,2026-04-23T13:57:37.026244
2019,ENTNG,0.0,30295.0,1,2026-04-23T13:57:37.026244
2019,FMNG,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,FRLD,0.0,2528801.0,22,2026-04-23T13:57:37.026244
2019,FRLDC,66.0,271430513.0,2364,2026-04-23T13:57:37.026244
2019,FRPCL,0.0,185357.0,1,2026-04-23T13:57:37.026244
2019,FRSC,31909.0,16951.0,10,2026-04-23T13:57:37.026244
2019,FRTR,384.0,50512.0,22,2026-04-23T13:57:37.026244
2019,FT-WS,31.0,137603.0,6,2026-04-23T13:57:37.026244
2019,FTHYS,159863.0,989731.0,44,2026-04-23T13:57:37.026244
2019,FTLN,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,FTUN,48981.0,4551398.0,217,2026-04-23T13:57:37.026244
2019,Fox Hills,7.0,7902.0,10,2026-04-23T13:57:37.026244
2019,GLLP,3158.0,265.0,19,2026-04-23T13:57:37.026244
2019,GOSH,0.0,26841.0,2,2026-04-23T13:57:37.026244
2019,GRRS,364.0,5148.0,10,2026-04-23T13:57:37.026244
2019,GRRV,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,Greenhorn,43575.0,372041.0,77,2026-04-23T13:57:37.026244
2019,HNKRT,3393.0,1043195.0,80,2026-04-23T13:57:37.026244
2019,HOVS,0.0,23875.0,4,2026-04-23T13:57:37.026244
2019,HRMS,941.0,1038429.0,43,2026-04-23T13:57:37.026244
2019,ILES,1208.0,425379.0,36,2026-04-23T13:57:37.026244
2019,IS-DC,1524.0,163638.0,6,2026-04-23T13:57:37.026244
2019,ISMY,23233.0,172126.0,34,2026-04-23T13:57:37.026244
2019,J Sand,588740.0,5499455.0,5127,2026-04-23T13:57:37.026244
2019,J-2,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,J-3,1879.0,0.0,1,2026-04-23T13:57:37.026244
2019,KEYES,6325.0,41332.0,15,2026-04-23T13:57:37.026244
2019,KRTLD,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,LASAL,3.0,11289.0,4,2026-04-23T13:57:37.026244
2019,LDVLL,2910.0,452414583.0,120,2026-04-23T13:57:37.026244
2019,LEWS,65.0,20374.0,4,2026-04-23T13:57:37.026244
2019,LFTUN,99.0,29070.0,6,2026-04-23T13:57:37.026244
2019,LGKC,52940.0,0.0,11,2026-04-23T13:57:37.026244
2019,LISMY,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,LKTA,3700.0,25.0,17,2026-04-23T13:57:37.026244
2019,LNCE,91.0,359349.0,25,2026-04-23T13:57:37.026244
2019,LNSNG,31413.0,26070.0,41,2026-04-23T13:57:37.026244
2019,LOYD,109.0,29349.0,4,2026-04-23T13:57:37.026244
2019,LSNGA,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,LSNGB,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,LW-MV,0.0,10187.0,3,2026-04-23T13:57:37.026244
2019,LWIS,8448.0,1308213.0,182,2026-04-23T13:57:37.026244
2019,LYNS,48636.0,0.0,42,2026-04-23T13:57:37.026244
2019,MCCL,0.0,80167.0,12,2026-04-23T13:57:37.026244
2019,MDDY,42582.0,2332.0,58,2026-04-23T13:57:37.026244
2019,MDDYD,10.0,152.0,1,2026-04-23T13:57:37.026244
2019,MDDYJ,6352.0,8283.0,12,2026-04-23T13:57:37.026244
2019,ME-PL,0.0,31549.0,1,2026-04-23T13:57:37.026244
2019,MENF,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,MN-EM,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,MNCAB,0.0,77866.0,17,2026-04-23T13:57:37.026244
2019,MNCS,38344.0,11795395.0,277,2026-04-23T13:57:37.026244
2019,MNCSA,102.0,184227.0,20,2026-04-23T13:57:37.026244
2019,MNCSB,72730.0,4853762.0,675,2026-04-23T13:57:37.026244
2019,MNKP,1019.0,0.0,3,2026-04-23T13:57:37.026244
2019,MNRN,7561.0,39661.0,1,2026-04-23T13:57:37.026244
2019,MR-KY,2792.0,2856.0,1,2026-04-23T13:57:37.026244
2019,MR-MN,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,MRPS,0.0,825.0,1,2026-04-23T13:57:37.026244
2019,MRRW,609546.0,3966294.0,313,2026-04-23T13:57:37.026244
2019,MRRW5,0.0,18195.0,2,2026-04-23T13:57:37.026244
2019,MRRW7,10194.0,0.0,5,2026-04-23T13:57:37.026244
2019,MRRWA,535.0,6697.0,4,2026-04-23T13:57:37.026244
2019,MRRWB,132087.0,689781.0,53,2026-04-23T13:57:37.026244
2019,MRSN,46975.0,257061.0,126,2026-04-23T13:57:37.026244
2019,MRTN,172175.0,46317.0,67,2026-04-23T13:57:37.026244
2019,MRV11,686.0,5610.0,5,2026-04-23T13:57:37.026244
2019,MS-SL,500.0,0.0,2,2026-04-23T13:57:37.026244
2019,MS-SP,8982.0,0.0,6,2026-04-23T13:57:37.026244
2019,MSSP,84215.0,1069274.0,58,2026-04-23T13:57:37.026244
2019,MVDK,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,MVRD,3917.0,14016060.0,882,2026-04-23T13:57:37.026244
2019,MVRDC,0.0,6491.0,31,2026-04-23T13:57:37.026244
2019,MWRY,67.0,15151.0,2,2026-04-23T13:57:37.026244
2019,N-COM,153405.0,538503.0,56,2026-04-23T13:57:37.026244
2019,N-T-C,4379.0,5899.0,4,2026-04-23T13:57:37.026244
2019,NAVA,0.0,0.0,2,2026-04-23T13:57:37.026244
2019,NB-CD,1430290.0,21313363.0,10108,2026-04-23T13:57:37.026244
2019,NB-FH,509558.0,3319153.0,23,2026-04-23T13:57:37.026244
2019,NB-TM,0.0,0.0,11,2026-04-23T13:57:37.026244
2019,NBFHC,8112408.0,43413738.0,376,2026-04-23T13:57:37.026244
2019,NBMN,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,NCMN,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,NESLC,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,NEVA,82.0,0.0,2,2026-04-23T13:57:37.026244
2019,NFCC,8250146.0,36232696.0,246,2026-04-23T13:57:37.026244
2019,NGSD,0.0,510535.0,3,2026-04-23T13:57:37.026244
2019,Niobrara,139898291.0,767635093.0,11918,2026-04-23T13:57:37.026244
2019,OHCRK,662.0,277949.0,62,2026-04-23T13:57:37.026244
2019,OSAGE,65013.0,0.0,10,2026-04-23T13:57:37.026244
2019,OSND,25118.0,0.0,17,2026-04-23T13:57:37.026244
2019,PAWN,4070.0,7277.0,3,2026-04-23T13:57:37.026244
2019,PAWNA,22713.0,42712.0,6,2026-04-23T13:57:37.026244
2019,PAWNB,3828.0,6523.0,2,2026-04-23T13:57:37.026244
2019,PCCF,221.0,1689150.0,140,2026-04-23T13:57:37.026244
2019,PNLK,0.0,25083.0,1,2026-04-23T13:57:37.026244
2019,POCNC,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,PRDX,284.0,49761.0,5,2026-04-23T13:57:37.026244
2019,PRGR,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,PRKM,163.0,563.0,5,2026-04-23T13:57:37.026244
2019,PRRE,27504.0,142154.0,102,2026-04-23T13:57:37.026244
2019,PRREB,17949.0,0.0,85,2026-04-23T13:57:37.026244
2019,RCRD,0.0,0.0,5,2026-04-23T13:57:37.026244
2019,RCZCR,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,RDCV,0.0,125007.0,9,2026-04-23T13:57:37.026244
2019,RLNS,11383.0,3237112.0,1297,2026-04-23T13:57:37.026244
2019,RT-VJ,0.0,25002725.0,1046,2026-04-23T13:57:37.026244
2019,RTON,0.0,14437684.0,512,2026-04-23T13:57:37.026244
2019,RTONS,0.0,205549.0,17,2026-04-23T13:57:37.026244
2019,RTS-VJ,0.0,74420.0,9,2026-04-23T13:57:37.026244
2019,SECSG,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,SEGO,15742.0,2821034.0,392,2026-04-23T13:57:37.026244
2019,SHSP,1344.0,5809.0,14,2026-04-23T13:57:37.026244
2019,SHWNE,30106.0,0.0,18,2026-04-23T13:57:37.026244
2019,SIMSN,1741.0,3687.0,3,2026-04-23T13:57:37.026244
2019,SLTW,1755.0,876.0,6,2026-04-23T13:57:37.026244
2019,SMKH,0.0,2755.0,1,2026-04-23T13:57:37.026244
2019,SNDC,99992.0,22154.0,23,2026-04-23T13:57:37.026244
2019,SNSD,2683.0,36807.0,53,2026-04-23T13:57:37.026244
2019,SPABK,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,SPGN,392429.0,98121.0,85,2026-04-23T13:57:37.026244
2019,SRMP,29424.0,5988.0,14,2026-04-23T13:57:37.026244
2019,STLS,8946.0,1505.0,11,2026-04-23T13:57:37.026244
2019,SUSX,123885.0,831386.0,997,2026-04-23T13:57:37.026244
2019,SX-SN,26323.0,352549.0,260,2026-04-23T13:57:37.026244
2019,TMPS,0.0,25.0,6,2026-04-23T13:57:37.026244
2019,TOPK,1441.0,150612.0,74,2026-04-23T13:57:37.026244
2019,TOPKB,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,TOPKC,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,TORCH,6912.0,13856.0,5,2026-04-23T13:57:37.026244
2019,TP-CD,420.0,1155.0,2,2026-04-23T13:57:37.026244
2019,TPBT,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,TRDD,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,UNK,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,VRMJ,0.0,10737633.0,1298,2026-04-23T13:57:37.026244
2019,WBNS,0.0,0.0,4,2026-04-23T13:57:37.026244
2019,WEBR,3141086.0,341788.0,583,2026-04-23T13:57:37.026244
2019,WF-OC,1121.0,1173482.0,18,2026-04-23T13:57:37.026244
2019,WFCM,1151469.0,404536742.0,8302,2026-04-23T13:57:37.026244
2019,WFCMC,1923.0,448782.0,23,2026-04-23T13:57:37.026244
2019,WFCMP,0.0,0.0,3,2026-04-23T13:57:37.026244
2019,WFCMS,782.0,132925.0,1,2026-04-23T13:57:37.026244
2019,WFILS,30395.0,10509439.0,43,2026-04-23T13:57:37.026244
2019,WFOCCM,15331.0,11767768.0,85,2026-04-23T13:57:37.026244
2019,WMFK,492772.0,124817600.0,4714,2026-04-23T13:57:37.026244
2019,WMFKC,579.0,108688.0,41,2026-04-23T13:57:37.026244
2019,WRSW,2618.0,0.0,6,2026-04-23T13:57:37.026244
2019,WSTC,20047.0,3003248.0,263,2026-04-23T13:57:37.026244
2019,WSTCA,6.0,506388.0,21,2026-04-23T13:57:37.026244
2019,WSTCB,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,WSTCD,0.0,12955.0,1,2026-04-23T13:57:37.026244
2019,WSTCF,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,WSTCG,409.0,553043.0,29,2026-04-23T13:57:37.026244
2019,WSTFG,0.0,8789.0,1,2026-04-23T13:57:37.026244
2019,ADMI,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,AMZN,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,DJ-LK,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,DJINJ,0.0,0.0,9,2026-04-23T13:57:37.026244
2019,DSMS,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,FNTN,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,LKMR,0.0,0.0,3,2026-04-23T13:57:37.026244
2019,MNKT,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,NB-SR,188004.0,1214865.0,8,2026-04-23T13:57:37.026244
2019,NBCDCL,168196.0,966013.0,9,2026-04-23T13:57:37.026244
2019,NFCCG,26070.0,200934.0,1,2026-04-23T13:57:37.026244
2019,REGN,0.0,0.0,1,2026-04-23T13:57:37.026244
2019,VRGL,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,ABCK,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,ALMD,7679.0,173080.0,12,2026-04-23T13:57:37.026244
2020,ALVM,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,ATOK,1046.0,174.0,15,2026-04-23T13:57:37.026244
2020,BCKHN,283.0,56573.0,13,2026-04-23T13:57:37.026244
2020,BKCK,0.0,0.0,2,2026-04-23T13:57:37.026244
2020,BLIN,0.0,0.0,2,2026-04-23T13:57:37.026244
2020,BRCN,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,BXTR,194.0,47922.0,7,2026-04-23T13:57:37.026244
2020,CARL,43446.0,82372.0,22,2026-04-23T13:57:37.026244
2020,CARLNB,13175.0,39615.0,1,2026-04-23T13:57:37.026244
2020,CCRWF,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,CD-CRL,1149160.0,10967120.0,88,2026-04-23T13:57:37.026244
2020,CD-FH,6883248.0,50508001.0,408,2026-04-23T13:57:37.026244
2020,CDHL,0.0,0.0,2,2026-04-23T13:57:37.026244
2020,CDMTN,66.0,153595.0,25,2026-04-23T13:57:37.026244
2020,CHIN,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,CHRK,63648.0,55380.0,63,2026-04-23T13:57:37.026244
2020,CLCDFH,6141800.0,43144938.0,311,2026-04-23T13:57:37.026244
2020,CMEO,805.0,674962.0,33,2026-04-23T13:57:37.026244
2020,CMEOC,0.0,39057.0,28,2026-04-23T13:57:37.026244
2020,COZZ,16270.0,5121016.0,1275,2026-04-23T13:57:37.026244
2020,CRCRN,24151.0,7480327.0,1523,2026-04-23T13:57:37.026244
2020,CRKE,0.0,0.0,2,2026-04-23T13:57:37.026244
2020,CRTS,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,CSGMN,303.0,4188.0,1,2026-04-23T13:57:37.026244
2020,CSLGT,0.0,74636.0,25,2026-04-23T13:57:37.026244
2020,CTARK,5.0,16039.0,3,2026-04-23T13:57:37.026244
2020,CTHRM,2.0,13494.0,1,2026-04-23T13:57:37.026244
2020,CTLR,105.0,317459.0,60,2026-04-23T13:57:37.026244
2020,CZ-CR,0.0,0.0,7,2026-04-23T13:57:37.026244
2020,Codell,6610308.0,50199590.0,2366,2026-04-23T13:57:37.026244
2020,D Sand,191740.0,484990.0,633,2026-04-23T13:57:37.026244
2020,DCKM,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,DGCK,0.0,0.0,2,2026-04-23T13:57:37.026244
2020,DJSND,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,DK-LK,0.0,0.0,3,2026-04-23T13:57:37.026244
2020,DK-PR,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,DKGP,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,DKTA,29157.0,8292466.0,830,2026-04-23T13:57:37.026244
2020,DMEDG,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,DSCR,42226.0,91062.0,38,2026-04-23T13:57:37.026244
2020,EMRY,41.0,40900.0,10,2026-04-23T13:57:37.026244
2020,EN-DK,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,ENBLM,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,ENRD,0.0,1330363.0,23,2026-04-23T13:57:37.026244
2020,ENTNG,8.0,15203.0,1,2026-04-23T13:57:37.026244
2020,FMNG,0.0,0.0,2,2026-04-23T13:57:37.026244
2020,FRLD,0.0,2492888.0,22,2026-04-23T13:57:37.026244
2020,FRLDC,29.0,243868439.0,2367,2026-04-23T13:57:37.026244
2020,FRPCL,0.0,137071.0,1,2026-04-23T13:57:37.026244
2020,FRSC,19354.0,12595.0,12,2026-04-23T13:57:37.026244
2020,FRTR,6.0,50169.0,21,2026-04-23T13:57:37.026244
2020,FT-WS,0.0,111039.0,6,2026-04-23T13:57:37.026244
2020,FTHYS,171295.0,949512.0,44,2026-04-23T13:57:37.026244
2020,FTLN,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,FTUN,45417.0,4148758.0,214,2026-04-23T13:57:37.026244
2020,Fox Hills,2.0,7908.0,9,2026-04-23T13:57:37.026244
2020,GLLP,3942.0,113.0,19,2026-04-23T13:57:37.026244
2020,GOSH,0.0,26472.0,2,2026-04-23T13:57:37.026244
2020,GRRS,325.0,5447.0,10,2026-04-23T13:57:37.026244
2020,Greenhorn,35076.0,339487.0,72,2026-04-23T13:57:37.026244
2020,HNKRT,879.0,629892.0,80,2026-04-23T13:57:37.026244
2020,HOVS,0.0,0.0,4,2026-04-23T13:57:37.026244
2020,HRMS,552.0,565903.0,44,2026-04-23T13:57:37.026244
2020,HTCH,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,ILES,599.0,199210.0,36,2026-04-23T13:57:37.026244
2020,IS-DC,115.0,10103.0,6,2026-04-23T13:57:37.026244
2020,ISMY,18831.0,153768.0,34,2026-04-23T13:57:37.026244
2020,J Sand,448414.0,3658270.0,4437,2026-04-23T13:57:37.026244
2020,J-2,0.0,0.0,1,2026-04-23T13:57:37.026244
2020,J-3,2249.0,0.0,1,2026-04-23T13:57:37.026244
